video_name,caption_index,caption
giphy-10TNZYlPEDFR3a_3.mp4,2,a child is flapping his arms while another child is laughing
giphy-5gH28DhukBKlq_2.mp4,2,lady throws a bowling ball while man watches
gvztLkrmEIg_137.mp4,2,two small children both pushing their own ice-skating trainer on ice
t2z1X76v4ys_178.mp4,2,an older man is using a buffing tool on the trunk of a vehicle
twUN1iwMWgY_1320.mp4,2,son brushes his mothers hair
vine-A-kid-bowing-a-wheel-JohnnyRandom-MgJUX6q5pV5_1.mp4,2,a kid using a stick and hitting it against a bicycle wheel
vine-Discussing-gopher-problems-with-Frank-from-the-parks-department-hLpauJl9VBw_1.mp4,2,a man in a high visibility vest looks like he has dug a hole and is putting something into it but it is difficult to tell due to the shadows  a young girl is watching on
vine-MBwjdF6eU79_2.mp4,2,one person using a computer while the other has on his earbuds using a mobile device
vine-MKEjBiBY6Fw_1.mp4,2,two people are lying on the floor playing about and moving their legs around with big movements
vine-MVvgr5hA3JD_1.mp4,2,a young woman is taking a drink from a water bottle  she appears to choke on the water slightly and wipes some water from her chin  there is another woman leaning against a window perhaps observing this
vine-Nononononono-twerking-weird-clapping-no-Kevin-Marshall-hHqMIJdWz7E_3.mp4,2,a boy and a girl playing
vine-arm-wrestling-h6itJarOtiI_3.mp4,2,a young man and woman are having an arm wrestle on a kitchen counter
vine-hxLaMMzZhv0_1.mp4,2,they girls are knitting in silence
yt---kgxi3dRc8_202.mp4,2,the person on the left in red is holding talking about and showing a fish to the person on the right in blue
yt--7QDJQU657I_4.mp4,2,the dad is playing with his daughter 
yt--Sv97d457Uw_137.mp4,2,a man is talking to another man about a bush
yt--d_UnNREYO4_61.mp4,2,two babys sit in buckets as they laugh at each other
yt-0Bzn7lSvTmA_9.mp4,2,two young babies sitting in matching small chairs looking at each while the baby on the left makes a sound and then the baby on the right laughs
yt-0IxYqinsuz8_7.mp4,2,a mother is smiling at her baby demonstrating how to brush their teeth
yt-0QzC8ORgZlM_35.mp4,2,two babies crying and moving around 
yt-11lRVNynHq0_23.mp4,2,one man is digging a hole in a field while another kneels and watched
yt-1bNx06Nq40k_73.mp4,2,kids are singing and playing musical intruments
yt-1iBn-CjHBgc_22.mp4,2,a woman attempting to console a small crying baby 
yt-1iRW2U2jNPA_888.mp4,2,two men are discussing something while planting a tree
yt-1icEOZdgkVY_35.mp4,2,two babies one is crying at the top of his lungs
yt-2Joztxgo5Sw_180.mp4,2,two women in the kitchen cooking
yt-2Ks8gsK22PA_14.mp4,2,two men are playing on bongos
yt-2ULEIoRKW_Q_35.mp4,2,two babies laying down and crying at the same time
yt-2dK-i-Ie1Yg_68.mp4,2,a man is in a clothing shop getting measured by a shop assistant who is using measuring tape to measure his chest
yt-2r4fsa-FerM_512.mp4,2,two people on a boat deep sea fishing the person in red has likely caught something and is reeling it in
yt-3cMBMW1l4L8_137.mp4,2,the people are eating
yt-3feY7fLgX4M_737.mp4,2,two people in a car the person on the left is talking the person on the right is chewing and moves their head slightly to the left
yt-4ECKZXJX9FY_7.mp4,2,the person on the left is holding a board the person on the right stands side on and steps toward the board lifting their leg up and tapping the board with their right foot
yt-4GeYyT0lwQ0_20.mp4,2,two babies smiling together
yt-4JNdEFzM86k_274.mp4,2,two people are stood outsde chatting they both appear to hear an unexpected noise below them
yt-4vsQkKl13Qc_682.mp4,2,they are talking about a book
yt-5K_c4LG7CEE_35.mp4,2,a woman tapping a small baby on the back
yt-6RiK4Sg2tSY_75.mp4,2,a person on the right is holding the legs of a baby and the baby is giggling
yt-7-zxdVaYzDA_301.mp4,2,one man speaking with/interviewing and older man
yt-74Pt4L0NrGo_187.mp4,2,two kids eating and looking all happy
yt-7Gw5igJ3Uc0_45.mp4,2,a baby sits on a bed laughing as a woman interacts with them
yt-7eF1aYP8gCQ_9.mp4,2,two children are in a bath together sat down as the older child blows through a harmonica the younger child laughs
yt-7we4oftPEXo_245.mp4,2,a woman is laying a small crying baby on a floating mat in a swimming pool 
yt-84Tw9n59zw0_24.mp4,2,two women are standing and talking in a kitchen with bowls of ingredients a crockpot and a large sandwich in front of them on the counter
yt-8U-qwDgKU2E_2.mp4,2,a man spays another man in the face and then slaps him
yt-8jK--lY7pww_12.mp4,2,two people on ice the person on the right is skating in the direction of the camera moving their arms to help them move the other is stood still
yt-9AkGB_rRbIQ_95.mp4,2,a female bathing a newborn baby's head with water from a bowl in the sink
yt-9LkmwSItZlk_5.mp4,2,twins lying on a bed both crying 
yt-9OU9ycaIiGM_35.mp4,2,a baby crys while sitting on a mans knee
yt-9R3WOWjYHMs_3.mp4,2,girl messes with boy while he plays a game
yt-A77SpYVvfKE_5.mp4,2,a kick boxer trains with his trainer
yt-ACR1T1nMR0E_57.mp4,2,one lady explaining something to another lady whilst expressing her feelings with her hand
yt-AXeXiTb9ntA_162.mp4,2,one person stood holding a large stick the person in a white top is looking down and stamping their feet
yt-AhM9i0zrIEo_19.mp4,2,an adult is giving a baby a bath the baby is reacting to water being put on their head
yt-BJa2Fs1UyZ0_71.mp4,2,the boys are playing in the water
yt-BVDyfz_RdZo_168.mp4,2,a lady plays the piano while another lady dances
yt-CQzqhM81T_M_5.mp4,2,two very young babies crying side by side
yt-CycYi5Z5guk_25.mp4,2,the people are smoking 
yt-D0FQ_5wWv_s_5.mp4,2,a woman is holding a smiling toddler
yt-DlUgLVITRn0_3.mp4,2,two women are standing in a room both wearing dresses one woman eats something and the other notices and looks annoyed
yt-DnrzWno9RY0_28.mp4,2,two babies are lying next to each other holding hands one of the babies is crying and one of the babies is smiling
yt-EB_2BGaRiNU_9.mp4,2,the boy is brushing his teeth
yt-F0Ede8UiICQ_38.mp4,2,two small children are on a bed playing and one of them throws a plushie at the other playfully
yt-FSXBt3Sak1E_25.mp4,2,a woman smiling with her baby
yt-G7OeEYC-zy4_57.mp4,2,boy typing on the computer keypad and girl potentially sister combing his hair with a brush
yt-HNPvM6RfXsY_12.mp4,2,two babies are brushing their teeth
yt-HT3D9Cpx8Lw_28.mp4,2,the child is being taught how to swim
yt-HYtGXOKUyCk_5.mp4,2,two children are doing a kids handshake in a living room
yt-H_bBYuPxXkU_71.mp4,2,two men dancing
yt-Hdv-QIhFago_254.mp4,2,a little boys playing with musical instrument
yt-HsV1AkMICLQ_51.mp4,2,a young man wearing headphones plays the drums
yt-Jpw2EHf2-3s_508.mp4,2,soldiers talking
yt-K1EmbP7RMrQ_103.mp4,2,two children dancing
yt-K2Ysv5Y6tYo_297.mp4,2,two people gardening in the backyard
yt-K8ATZKxAgck_32.mp4,2,two toddlers on a sofa together
yt-KYxzJcHV8bI_485.mp4,2,two girls playing and one is on the swing
yt-KZqqB7yoVYw_11.mp4,2,two girls performing ballet moves in a dance hall jumping from one side to the other
yt-LBVBFl3eNg8_88.mp4,2,a man with sunglasses slaps another man in a car
yt-LrJEzt-ytsM_18.mp4,2,a man is helping a child get off a small vehicle 
yt-M1SHOxaP24s_29.mp4,2,barbecuing with a baby on her lap
yt-M1ZSKh7JbQQ_36.mp4,2,a baby plays with a woman's hair
yt-M7LSf18G1-k_30.mp4,2,two people are standing in a sports hall practising kickboxing one is holding pads while the other demonstrates a high kick
yt-MJMvM4DjVVY_67.mp4,2,"
two girls are playing a hand game together"
yt-MMycfMcM9oM_297.mp4,2,two hunters are gleefully examining their kill they appear to have shot a fox
yt-MqMKjrKRXmI_35.mp4,2,a baby wearing a bib and lying on a couch cries at the camera while an older child sits on the same couch looking at something off-camera
yt-NNVHWypc0No_309.mp4,2,a young man and a boy are working with a wood frame of some kind
yt-NQKRncc6YX8_35.mp4,2,a young man and a baby lying on a bed are watching a cat playing on the bed
yt-NyoDNKkeCkE_20.mp4,2,traffic cop talking to man
yt-O2JT20EG6yI_111.mp4,2,a middle aged man uses a hammer to drive a stake into the ground while a woman observes
yt-OGAx__6iSTs_17.mp4,2,a toddler boy is testing out a drumming test at a music store
yt-OurLBAGyI9c_16.mp4,2,two adult males with fishing equipment in arctic conditions
yt-P3MNLNyt_98_51.mp4,2,the people are walking in the snow
yt-PWO7CMF5otY_336.mp4,2,the woman driving the car is mad at the man sitting next to her and she shouts at him to shut up while the man is shocked
yt-PZF2qQpnGcI_97.mp4,2,two people on a boat one is fishing with a pole while the other has a large net ready and waiting to catch
yt-PkN1YKOuOYE_6.mp4,2,father interacting with his young son
yt-Qk-3RGy0rwk_18.mp4,2,a young child uses a comb to brush the hair of an elderly man
yt-S0dAccaitok_119.mp4,2,a man and a woman are playing violin the man is instructing the woman how to play 
yt-SHe7vXXrv44_21.mp4,2,the dad is brushing the baby's teeth
yt-TUdnj4CVFmQ_416.mp4,2,a young man talking to an older man by a car
yt-U87RJqCZT8w_16.mp4,2,two men throwing balls against the wall
yt-UPu938CNhYc_35.mp4,2,a person is practicing a martial art kick while another person holds a mat for them to kick into
yt-UZjgD-xTz9Q_310.mp4,2,two males are discussing something together in a car both seem to be involved and engaged in discussion
yt-UdFXugWdS94_32.mp4,2,children dancing
yt-V9hKfvFLDQo_816.mp4,2,two girls eating
yt-VmGqoK-hmHc_47.mp4,2,a mother a lawn mowing the baby is as well but not really because his lawn mower is a toy the mother definitely bought the toy for him because every time she tried to do her garden in peace this little human would try to help her thinking he could do a better job but really just wasting her time very adorable
yt-WsSVHEX7LdQ_144.mp4,2,one man is ice fishing while another man is standing by watching
yt-XTX0BNJrLcc_97.mp4,2,a mother playing with her baby
yt-YHZCo34wpMQ_3.mp4,2,a man brushing with his son
yt-Z02VjQcNxv0_5.mp4,2,a father is doing some gardening with his toddler daughter and hands her a green watering can
yt-ZXSB3uT5Rk8_91.mp4,2,two children are dancing in a living room
yt-_I70R4j_tjA_309.mp4,2,a couple holding hands walking across with a backdrop of a mountain range
yt-a9HzBJRWEJw_101.mp4,2,man stirring paint in a pink bucket with girl watching
yt-aunEHRTiMrQ_22.mp4,2,a little boy is amused at playing with a toothbrush in his baby brother's mouth
yt-b6BhSLVUPuc_188.mp4,2,a man preparing ingredients
yt-cUygizD21xo_35.mp4,2,two people clap with their hands in the middle they step back and clap closer to the floor they then lift their arms above their heads and move them from left to right
yt-cYECXplgRi4_15.mp4,2,mother enjoying feeding her baby a cupcake
yt-ccsCZ0yttAI_264.mp4,2,two men demonstrating self defense techniques
yt-cf6C48WpbPE_21.mp4,2,man engaging with his cell phone while a woman sitting next to him smokes
yt-cqmZWMjSuy0_205.mp4,2,two asian women sing and dance
yt-cs7e8XeuSGw_61.mp4,2,two members of a band playing instruments one man playing guitar and the other playing the drums
yt-dUQG4COAK54_46.mp4,2,two people clapping their hands
yt-eKsNke8uDhE_5.mp4,2,twin babies are waking up hungry from their sleep one of them is crying hysterically and the other thinks the cloth is a bottle
yt-fBN0EWsZbnk_14.mp4,2,kids using lawn mowers one is a big lawn mower and the other is a tiny lawn mower
yt-fCaGeX3EZzc_44.mp4,2,a baby with her mom
yt-gEpYfnTt5_c_51.mp4,2,two young children are smiling at one another in their crib
yt-gcN3azy8GDY_38.mp4,2,a girl picks a ball out of her baseball glove and throws it while another girl is walking over to her
yt-gdfrW0ohNCU_61.mp4,2,a young boy playing the drums with headphones on a lady sitting behind him watching
yt-gknOwYMSbPs_2.mp4,2,two youths kickboxing
yt-gvcE-VktSSg_23.mp4,2,a man holds a baby who is crying the man is trying to soothe the baby with a toy in his hands
yt-gyHCZmoE-Gc_173.mp4,2,a woman is in the sea and is throwing a fishing rod across the water
yt-hFPoxM6C8v0_4.mp4,2,two children are playing together one is laying down looking at a younger child squatting next to them whilst putting something in it's mouth
yt-hHV1-no0rkQ_102.mp4,2,a woman is laying down on a mat receiving professional physiotherapy advice from a person
yt-hXKxZId2MC0_139.mp4,2,two people are sitting opposite each other behind drum kits they appear to be playing music together
yt-hhmiJzI5caA_52.mp4,2,two men sit in a car talking while their arms are out of the window
yt-iHn1BwC1p1I_31.mp4,2,a girl is brushing her brother's teeth in the bathroom
yt-iRPNwUaA-5w_236.mp4,2,two soldiers stand in a field while one sprays something on the shoe of another
yt-iW8qXrKxfsk_18.mp4,2,the man is feeding the baby
yt-iYZvTOb0gWU_608.mp4,2,two ladies are looking at a yarn project together
yt-ieUSTTGb3P8_9.mp4,2,two babies are taking a bath one is splashing the water
yt-ix0bg7Lgyas_26.mp4,2,two lads playing american football in the garden
yt-k2tmlKg0MsU_33.mp4,2,a mother is holding her child while she is showing the child something on a portable device and looking at the child to see the reaction
yt-k6Ildfvd4wA_76.mp4,2,a chef and another person are talking in a restaurant kitchen
yt-krmQtsQUk1Q_485.mp4,2,the dad is making the baby laugh
yt-l8je0Vm72u4_988.mp4,2,men work outside with large truck
yt-lMvo3DnAz2I_37.mp4,2,an adult woman is smiling while watching a young child attempt to brush their teeth
yt-lTeHKYHiVcM_15.mp4,2,woman and man dance together
yt-lif69GRiRLE_101.mp4,2,two small children dance in a living room
yt-lzsldb9fo70_4.mp4,2,two kids playing
yt-m2cwo-pEgDY_25.mp4,2,tow men knelt over a lawnmowers talking
yt-mqSlRcLajN4_267.mp4,2,two men drink together
yt-n2JqR0WrAFA_35.mp4,2,man with crying baby
yt-nJH9cpyHtro_94.mp4,2,two women making music together one playing the keyboard and the other on the drums
yt-nk1ilLx3z1E_10.mp4,2,an adult playing the drums while the child is moving drum sticks with his hands
yt-o0tfI02ehDE_1.mp4,2,a person is throwing tennis balls in the air while another person practices catching them and passing them back
yt-orhTrit8STg_509.mp4,2,two people are in a bedroom one is sat watching as the other appears to mime talking on a phone using their hand
yt-owyra39-RLo_36.mp4,2,a young girl and boy brushing their teeth
yt-p2Rry6IQhwE_57.mp4,2,an old man is talking to another man about wood
yt-pumHrH9tKRo_131.mp4,2,two people playing cello's and the person on the right is also singing or talking
yt-q4bB_q8QAaA_88.mp4,2,two men are having a lakeside conversation on a speedboat
yt-q8mU6W5UqPk_27.mp4,2,two kids playing drums with their drumsticks
yt-q__8ex88Ow0_60.mp4,2,a woman holding a baby playing with the baby and eating that is what we call multitasking
yt-qjtSPSnY_Aw_2.mp4,2,two ladies dance together
yt-qrKK36byJ30_239.mp4,2,two people fishing the one behind is talking and the one closest to the camera is nodding
yt-qxNosFrsK1k_55.mp4,2,a baby and the father 
yt-rjfxunCrhMk_6.mp4,2,a man and young girl pretending that they're playing drums 
yt-sNY_HeMbyQc_35.mp4,2,a man carrying his baby
yt-sWfgS1G-cr4_139.mp4,2,two men are playing alongside each other in a band one on piano and singing and another wearing a police uniform is playing drums
yt-tbKg9FdQZ0g_63.mp4,2,two girls are playing on a drumkit
yt-uFP2jKxjIwo_718.mp4,2,an adult male and female in the kitchen preparing food
yt-uHGsgDLXCns_2999.mp4,2,a lady and a man are having a serious conversation
yt-vfa6yhHnhsU_151.mp4,2,a man is standing in front of a water filled chamber and appears to be putting some kind of sea creature into it
yt-vx-VMETm4g0_154.mp4,2,an elderly woman and an adult male engaging in gardening
yt-vywVJ0J6Vlk_635.mp4,2,a father and son at a small lake equiped for fishing activities
yt-xPT35mB9C28_1226.mp4,2,two people in a car talking
yt-xnqqB-leeaQ_128.mp4,2,two woman with an object
yt-xp4X1QnB1GE_1595.mp4,2,the dad and the boy are fishing
yt-yI5VBQahUNE_92.mp4,2,two people are indoors sharing a shisha pipe one is taking a puff and the other examines the mouthpiece
yt-yIvortOp_D8_304.mp4,2,tow men are in a vehicle and one smokes a pipe
yt-yNeLe_a2pck_651.mp4,2,two females in water smiling the one closest to the camera is going deeper under water
yt-yQK3lr5cpSU_37.mp4,2,a father is brushing his toddler boy's teeth
yt-ylWmBeCU2LE_101.mp4,2,two children play on a slide
yt-zGPMQDq1VdU_39.mp4,2,a mother and toddler in a garden  plot
yt-zcz5nb7m-Y4_55.mp4,2,a baby feeding an old man peanuts
yt_R-62JchDNyM7U_143.mp4,2,two people are busy 
yt_R-8XFRghgHAwk_54.mp4,2,an adult helping a small baby to open a wrapped gift
-YwZOeyAQC8_15.mp4,3,a man in shorts sits in a chair next to a standard lamp with a smiling baby on his lap operating a wii remote controller while two small dogs are sat on a nearby sofa
1AIVH5cEWrI_35.mp4,3,two girls are dancing close together and facing each other
2-8-0-2-5-4-8-8-5028025488_7.mp4,3,two sisters reading a book
3PJaYWt0cws_5.mp4,3,a boy is skateboarding down a ramp whilst another boy sits on the edge of the ramp and watches
7-5-1-0-3-6-9-8-3775103698_9.mp4,3,one person is looking at and motioning towards a picture of a stadium and the other person is looking and listening
8-6-0-3-9-6-6-0-19586039660_4.mp4,3,two children interacting with what appears to be a toy dog
9hlyu-wDkg4_4.mp4,3,two males are talking about their gardening plans and are preparing for the hot work
9jw7D-exQDg_77.mp4,3,a little girl sings with a older female
FJzKgF-nR0E_15.mp4,3,a baby is playing with there toys well an older girl is laughing with them
FSQ2vBJ0hmw_20.mp4,3,two very young babies are laying down on their backs and mildly squirming their legs 
IkTAuzVeD2Q_46.mp4,3,a young girl who appears to perhaps be an elder sister is holding out a spoon of food and feeding it to a younger boy in a high chair wearing a bib the young boy is taking the food and has food around his mouth and front
WJ-84ioZqcc_41.mp4,3,two young children are playing on the bed
b7y36KyAIoI_120.mp4,3,man speaking to female cook whilst trying food
bing-heavy_com_entertainment_2017_10_this-is-us-spoilers-chrissy-metz-kate-singing-songs__249.mp4,3,woman singing towards a man 
eJRbWjg73fE_116.mp4,3,a dad teaching a boy how to cook a dessert
flickr-0-1-6-8-3-2-4-3-4401683243_31.mp4,3,man playing with his fishing pole while a woman stands next to her fishing pole
flickr-0-5-6-9-8-9-0-8-4405698908_26.mp4,3,a girl is sitting on the floor playing the guitar while another girl is singing
flickr-0-6-1-2-0-7-8-4-4606120784_26.mp4,3,one person is playing a keyboard perhaps also singing and another person is playing a drum and cymbal set 
flickr-0-9-3-5-5-6-6-9-5809355669_3.mp4,3,a man is drinking something from a straw well a baby is laughing at him
flickr-0-9-4-9-7-9-0-1-3009497901_3.mp4,3,a young child reads a book to a baby
flickr-1-0-3-5-1-1-0-6-2810351106_1.mp4,3,a child is waving a yellow fluffy duster to amuse a baby in a highchair
flickr-1-1-2-0-2-4-6-6-7211202466_8.mp4,3,a man and a women hiking with 3 dogs behind them
flickr-1-6-4-12557575164_3.mp4,3,man and girl travelling on railcart
flickr-1-8-1-1-6-5-4-7-6118116547_81.mp4,3,a father is reading to his baby who is pointing out things in the book while he is on his knee 
flickr-1-9-7-9-4-8-8-5-5319794885_45.mp4,3,one man picks up a pot and carries it across the kitchen as another man walks past him looking at him
flickr-2-0-5-7-0-2-3-3-4720570233_26.mp4,3,looks like a chef is showing a student on how to decorate the pastries 
flickr-2-1-6-6-7-1-1-2-16621667112_15.mp4,3,one man sitting at a computer while another man behind him points something out to him on the monitor
flickr-2-2-8-4-6-0-2-0-8222846020_11.mp4,3,man speaking to woman in front of door
flickr-2-3-8-6-9-3-6-0-2823869360_23.mp4,3,two toddlers playing with a kitchen drawer full of tupperware
flickr-2-8-2-7-7-6-8-9-3028277689_11.mp4,3,one older child is holding the younger child by there hands and putting them together
flickr-3-2-7-8-3-1-4-7-16232783147_5.mp4,3,there is a woman playing with a baby - she smiles then makes a repetitive sound and moves her head forward three times while the baby laughs at her
flickr-3-3-2-8-3-2-3-7-2833283237_47.mp4,3,a young women seems to be enjoying that the boy is trying to brush the teeth of the dog
flickr-3-5-1-9-5-7-1-6-5535195716_54.mp4,3,two babies in a bathing tub playing with the dolls
flickr-4-0-4-9-3-3-4-4-15540493344_49.mp4,3,the kid and the adult are playing violin 
flickr-4-1-6-2-6-0-0-0-23041626000_1.mp4,3,an old lady is cheerfully tickling her grandchild while laughing and having some fun and also doing some tidying up at the same time
flickr-4-1-7-8-1-9-6-2-3941781962_7.mp4,3,a woman with a knee injury trying to achieve some leg lifting
flickr-4-2-6-5-6-4-7-1-5442656471_12.mp4,3,a dad is happily playing with his child wanting to spend some quality time together
flickr-4-7-1-4-7-6-4-0-2447147640_28.mp4,3,a restaurant staff explains what food has been cooked for tonight's dinner menu while the chef proudly stands by
flickr-4-7-7-6-8-6-8-3-10147768683_30.mp4,3,2 hikers walking up a path in mountain area
flickr-4-8-3-9-9-3-0-9-6748399309_20.mp4,3,a young boy doing ice skating with a help of an adult
flickr-4-9-9-9-8-3-1-6-25549998316_29.mp4,3,a male adult and a youg girl playing a fun game of snap together
flickr-5-0-2-0-2-2-2-2-2450202222_18.mp4,3,babies playing with toys
flickr-5-2-4-7-4-1-5-5-6952474155_71.mp4,3,a singer and guitarist on stage 
flickr-5-3-3-2-7-2-4-7-3053327247_9.mp4,3,2 men playing the drums together
flickr-5-4-8-7-2-0-2-6-2454872026_5.mp4,3,a young girl and boy are dancing happily in their living room 
flickr-5-5-5-1-2-1-2-0-2755512120_95.mp4,3,the boy is holding the other kid's arm
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,3,two men are playing guitars and at least one is singing
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,3,a small child is blowing up a red balloon while a baby looks on giggling at what he sees
flickr-7-3-3-1-0-7-1-8-2773310718_8.mp4,3,a person holding a fishing rod and reeling it in
flickr-7-4-1-1-3-9-5-4-8274113954_15.mp4,3,an adult is holding a toddler's hand and they are walking towards the camera
flickr-7-7-0-5-0-7-0-9-4177050709_33.mp4,3,a woman is cooking and signals to the nearby male to do an action which i think is to pick up a dish which he quickly does 
flickr-7-7-6-9-8-7-4-3-6077698743_33.mp4,3,a woman is sitting with her toddler at the swimming pool while he plays with bucket 
flickr-7-8-3-9-5-6-9-1-3078395691_54.mp4,3,two young babies giggling and finding the world funny at christmas time
flickr-7-8-4-4-1-9-1-7-2878441917_1.mp4,3,two men are playing different sets of drums with one sitting down and one standing up swaying to the rhythm
flickr-7-8-5-0-9-0-9-0-4078509090_12.mp4,3,a wriggly young child is being comforted by an adult
flickr-7-9-6-9-9-2-6-7-5479699267_3.mp4,3,a young man is seen walking  with a baby in a stroller in the a neighborhood
flickr-8-3-1-6897055831_10.mp4,3,a young boy is teaching another boy how to read
flickr-8-4-2-6-5-3-9-1-9784265391_7.mp4,3,a woman is holding a baby on her lap and the baby is sucking on her hand
flickr-8-7-2-6-6-0-0-8-3387266008_18.mp4,3,little girl in the bath while her even younger brother is looking through toiletries 
flickr-8-9-7-9-5-0-4-1-6189795041_19.mp4,3,a man is standing above some beat up looking supermarket trolleys he has some type of hammer or device and seems to be making smashing motions on the trolleys another man in a type of vehicle is standing on it and watching from behind 
flickr-9-3-0-5-5-4-4-2-3593055442_11.mp4,3,a boy holding a microphone and an adult beside him
flickr-9-3-2-2-7-4-6-7-4593227467_2.mp4,3,two young men walking over rocks
flickr-9-6-7-8-7-6-4-6-2496787646_9.mp4,3,a baby sitting on its mother's knee banging a plastic cup and lid together while the mother looks ahead
flickr-9-7-4-6-7-4-5-2-2597467452_51.mp4,3,a mother feeding her child some water
flickr_R-1-2-8-9-1-4-3-5-4212891435_36.mp4,3,two young children are on the floor one is a young boy at the front who appears to be engrossed in some type of toy or game on the ground the other is a younger girl who is holding a book upside down and opening some pages neither communicate with each other
giphy-10TNZYlPEDFR3a_3.mp4,3,a young child appears to be laughing as he is playing with another young child
giphy-5gH28DhukBKlq_2.mp4,3,a woman is throwing a bowling ball while a man stands by watching her
gvztLkrmEIg_137.mp4,3,children pushing plastic chairs across some ice or snow
t2z1X76v4ys_178.mp4,3,man machine polishes boot of car whilst another watches from distance
twUN1iwMWgY_1320.mp4,3,the kid is brushing the lady's hair
vine-A-kid-bowing-a-wheel-JohnnyRandom-MgJUX6q5pV5_1.mp4,3,an adult watching a child attempting to repair a bicycle
vine-Discussing-gopher-problems-with-Frank-from-the-parks-department-hLpauJl9VBw_1.mp4,3,a man in a high visibility vest has dug a hole and is putting something in it whilst a young girl watches
vine-MBwjdF6eU79_2.mp4,3,a person knitting beside someone else using a computer
vine-MKEjBiBY6Fw_1.mp4,3,two people laying on there backs locking legs together
vine-MVvgr5hA3JD_1.mp4,3,a young woman is taking a drink from a water bottle and looks like she has choked on it spilling a little and wiping her chin whilst another woman leaning against a window looks on
vine-Nononononono-twerking-weird-clapping-no-Kevin-Marshall-hHqMIJdWz7E_3.mp4,3,a young couple playing pattycake
vine-arm-wrestling-h6itJarOtiI_3.mp4,3,a man and a woman arm-wrestling
vine-hxLaMMzZhv0_1.mp4,3,two girls are sitting beside each other and focusing on knitting their individual items 
yt---kgxi3dRc8_202.mp4,3,two men but one catching a fish
yt--7QDJQU657I_4.mp4,3,a girl is sitting on a man's lap whilst she airdrums and the dad is helping her airdrum 
yt--Sv97d457Uw_137.mp4,3,two men are discussing a plant in a garden area
yt--d_UnNREYO4_61.mp4,3,two babies in separate blue pails are looking at each other laughing and touching their faces as they bath in the water
yt-0Bzn7lSvTmA_9.mp4,3,two babies playing together
yt-0IxYqinsuz8_7.mp4,3,baby chewing spoon while mother watches
yt-0QzC8ORgZlM_35.mp4,3,two babies lying in a cot crying
yt-11lRVNynHq0_23.mp4,3,a tall man is seen shoveling  the ground while another man is seen crouching and observing him
yt-1bNx06Nq40k_73.mp4,3,there is one boy playing the guitar and singing into a microphone and another boy seated a metre or so away from him who is playing a drum kit
yt-1iBn-CjHBgc_22.mp4,3,a woman comforting a crying baby
yt-1iRW2U2jNPA_888.mp4,3,two men try to plant a tree that is almost as big as them
yt-1icEOZdgkVY_35.mp4,3,two babies lie side by side in a bed - one baby screams four times while the other baby appears to place something in their mouth 
yt-2Joztxgo5Sw_180.mp4,3,two women stand side by side in conversation with each other in a kitchen - one woman holds a plate of food while the other stirs some ingredients in a frying pan
yt-2Ks8gsK22PA_14.mp4,3,there are two men who are playing drums in a band and seem to be playing to an audience by their manner
yt-2ULEIoRKW_Q_35.mp4,3,two babies laying in a crib and crying
yt-2dK-i-Ie1Yg_68.mp4,3,a man measuring another man's chest with a tape measure
yt-2r4fsa-FerM_512.mp4,3,two men doing fishing in an ocean
yt-3cMBMW1l4L8_137.mp4,3,one woman is eating pizza whilst seemingly searching for something while the other woman is eating pizza and handing a napkin to the first woman 
yt-3feY7fLgX4M_737.mp4,3,a driver and passenger travelling in a car together
yt-4ECKZXJX9FY_7.mp4,3,a thai kwon do student practicing his aim at hitting a board with his foot which the instructor is holding
yt-4GeYyT0lwQ0_20.mp4,3,two babies playing with each other over a step stool
yt-4JNdEFzM86k_274.mp4,3,a man in a white shirt and a man in a green shirt are both communicating to each other they make motions with their hands near their ears then both turn shocked to look at something on the floor near the man in the green's feet
yt-4vsQkKl13Qc_682.mp4,3,two young men have a discussion while waving some paper around
yt-5K_c4LG7CEE_35.mp4,3,woman comforting a baby by tapping their back 
yt-6RiK4Sg2tSY_75.mp4,3,an adult holding baby's leg making him laugh
yt-7-zxdVaYzDA_301.mp4,3,a middle aged man in a suit is sitting opposite an older man and he appears to be explaining something and gesticulating while the older gent looks on attentively
yt-74Pt4L0NrGo_187.mp4,3,two boys sit side by side in conversation both boys are placing some sort of dip onto a snack one boy smiles at the camera
yt-7Gw5igJ3Uc0_45.mp4,3,a person with long hair leans over and kisses a baby and the baby smiles and looks excited
yt-7eF1aYP8gCQ_9.mp4,3,two young children are laughing and playing together in the bath
yt-7we4oftPEXo_245.mp4,3,toddler being placed on a large floating mat in a swimming pool
yt-84Tw9n59zw0_24.mp4,3,shopping channel presentation with female guest explaining product to female presenter
yt-8U-qwDgKU2E_2.mp4,3,a child sprays someone with water before slapping them
yt-8jK--lY7pww_12.mp4,3,an ice hockey instructor skating forwards on the ice showing a student how to do it
yt-9AkGB_rRbIQ_95.mp4,3,a nurse is checking over and cleaning a newborn child in a sink while ensuring it is healthy
yt-9LkmwSItZlk_5.mp4,3,two babies crying while laying on a cot
yt-9OU9ycaIiGM_35.mp4,3,a man is holding and comforting a crying baby
yt-9R3WOWjYHMs_3.mp4,3,a man and woman are lying on a bed while the man plays with a console controller and the woman tries to take it off him
yt-A77SpYVvfKE_5.mp4,3,one man is holding up pads and another man is kicking them
